/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_239.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_239.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_239.jpg, 0, 1, 0, 9.334642
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_360.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_360.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_360.jpg, 0, 1, 0, 10.66896
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_472.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_472.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_472.jpg, -0.3396964, 1, 0, 11.56645
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_572.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_572.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_572.jpg, -0.3556831, 1, 0, 12.81691
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_673.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_673.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_673.jpg, -0.05253339, 1, 0, 13.74511
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_775.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_775.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_775.jpg, 0, 1, 0, 14.91543
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_884.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_884.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_884.jpg, 0, 1, 0, 16.17808
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_54_991.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_54_991.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_54_991.jpg, 0, 1, 0, 17.18582
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_103.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_103.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_103.jpg, -0.07830334, 1, 0, 18.44177
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_223.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_223.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_223.jpg, -0.2449079, 1, 0, 19.61381
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_336.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_336.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_336.jpg, 0, 1, 0, 20.6239
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_452.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_452.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_452.jpg, -0.08707809, 1, 0, 21.82367
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_560.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_560.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_560.jpg, -0.4075048, 1, 0, 22.89458
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_671.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_671.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_671.jpg, -0.07214355, 1, 0, 23.86682
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_786.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_786.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_786.jpg, 0, 1, 0, 25.01405
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_55_909.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_55_909.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_55_909.jpg, 0, 1, 0, 26.15966
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_022.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_022.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_022.jpg, -0.2239766, 1, 0, 27.26189
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_142.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_142.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_142.jpg, -0.5845978, 1, 0, 28.14495
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_265.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_265.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_265.jpg, -0.2166781, 1, 0, 29.22605
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_374.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_374.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_374.jpg, 0, 1, 0, 30.12712
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_491.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_491.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_491.jpg, 0, 1, 0, 30.19023
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_604.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_604.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_604.jpg, 0, 1, 0, 30.19173
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_705.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_705.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_705.jpg, 0, 1, 0, 30.19002
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_809.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_809.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_809.jpg, 0, 1, 0, 30.19027
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_56_926.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_56_926.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_56_926.jpg, -0.137259, 1, 0, 30.18375
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_042.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_042.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_042.jpg, -0.485178, 1, 0, 30.14233
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_165.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_165.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_165.jpg, -0.1225319, 1, 0, 30.19156
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_283.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_283.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_283.jpg, 0, 1, 0, 30.18975
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_413.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_413.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_413.jpg, 0, 1, 0, 30.18984
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_520.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_520.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_520.jpg, 0, 0.6713743, 0, 30.11371
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_629.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_629.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_629.jpg, 0, 0.510848, 0, 30.04973
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_736.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_736.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_736.jpg, 0, 0.7794859, 0, 30.13685
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_851.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_851.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_851.jpg, 0, 1, 0, 30.19043
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_57_961.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_57_961.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_57_961.jpg, -0.1810584, 1, 0, 30.18737
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_074.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_074.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_074.jpg, 0, 1, 0, 30.18982
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_186.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_186.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_186.jpg, 0, 1, 0, 30.1903
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_287.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_287.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_287.jpg, -0.06887412, 1, 0, 30.18882
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_403.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_403.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_403.jpg, -0.4186528, 1, 0, 30.15504
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_515.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_515.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_515.jpg, -0.08261061, 1, 0, 30.19101
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_628.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_628.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_628.jpg, 0, 1, 0, 30.18971
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_742.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_742.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_742.jpg, 0, 1, 0, 30.19026
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_854.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_854.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_854.jpg, 0, 1, 0, 30.19031
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_58_970.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_58_970.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_58_970.jpg, -0.2003732, 1, 0, 30.17997
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_087.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_087.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_087.jpg, -0.3947496, 1, 0, 30.16485
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_198.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_198.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_198.jpg, -0.05924749, 1, 0, 30.1912
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_302.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_302.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_302.jpg, 0, 1, 0, 30.18976
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_422.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_422.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_422.jpg, 0, 1, 0, 30.19022
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_536.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_536.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_536.jpg, 0, 1, 0, 30.19043
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_652.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_652.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_652.jpg, -0.344631, 1, 0, 30.15987
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_781.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_781.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_781.jpg, 0, 1, 0, 30.18859
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_20_59_886.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_20_59_886.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_20_59_886.jpg, 0, 1, 0, 30.18979
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_000.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_000.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_000.jpg, 0, 1, 0, 30.1902
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_113.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_113.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_113.jpg, 0, 1, 0, 30.19045
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_218.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_218.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_218.jpg, 0, 1, 0, 30.1903
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_328.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_328.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_328.jpg, -0.1774921, 1, 0, 30.18456
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_433.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_433.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_433.jpg, 0, 1, 0, 30.18989
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_550.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_550.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_550.jpg, 0, 1, 0, 30.19026
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_666.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_666.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_666.jpg, 0, 1, 0, 30.19029
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_775.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_775.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_775.jpg, 0, 1, 0, 30.19029
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_00_879.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_00_879.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_00_879.jpg, -0.1168735, 1, 0, 30.19012
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_002.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_002.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_002.jpg, 0, 1, 0, 30.19011
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_123.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_123.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_123.jpg, 0, 1, 0, 30.19028
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_235.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_235.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_235.jpg, 0, 1, 0, 30.19052
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_342.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_342.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_342.jpg, -0.3236518, 1, 0, 30.17004
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_456.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_456.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_456.jpg, 0, 1, 0, 30.18922
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_566.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_566.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_566.jpg, 0, 1, 0, 30.19011
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_676.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_676.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_676.jpg, 0, 1, 0, 30.19029
/home/thien/Desktop/CS/Behavioural Cloning/IMG/center_2019_02_13_16_21_01_782.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/left_2019_02_13_16_21_01_782.jpg, /home/thien/Desktop/CS/Behavioural Cloning/IMG/right_2019_02_13_16_21_01_782.jpg, 0, 1, 0, 30.19031
